Country,Year,Electricity_access,Adj_savCO2_damage,Exports,GDP_per_capita,Imports,Inflation,Primary_school_enrol,Secondary_school_enrol,Unemployment_rate_male,Unemployment_rate_women,Co2_prod_tonnes,Income_classification,Life_expectancy,Internet,Population,Regime_type,Rural_population,Urban_population,World_Regions
Russian Federation,2017,100,4.269819892,26.09088098,10720.33266,20.78564336,3.683329444,102.5824585,103.3848114,5.4,5.1,1646.18,Upper-middle income,72.45146341,76.00813853,144496739,Electoral Autocracy,25.708,74.292,Europe and Northern America
Russian Federation,2018,100,4.27524348,30.7932713,11287.35528,20.78765336,2.878297236,104.6788177,103.7631073,4.9,4.8,1691.36,Upper-middle income,72.66219512,80.86472187,144477859,Electoral Autocracy,25.567,74.433,Europe and Northern America
Rwanda,2000,6.2,0.47740328,5.380609352,260.6011858,22.12166194,3.899529803,112.1344986,11.41376972,,,0.52,Low income,,,,Closed Autocracy,85.074,,Sub-Saharan Africa
Rwanda,2001,5.579493046,0.530582533,7.273314069,238.7812778,21.94283522,3.342855067,109.921257,11.7038002,,,0.521,Low income,49.936,0.24067241,8231150,Closed Autocracy,84.171,15.829,Sub-Saharan Africa
Rwanda,2002,6.699606895,0.550345067,6.184554834,233.1512636,21.44213844,1.992585425,113.0497437,12.53147984,,,0.52,Low income,50.987,0.292784719,8427061,Closed Autocracy,83.223,16.777,Sub-Saharan Africa
Rwanda,2003,7.810256004,0.518483828,7.780811283,249.7433131,21.54550969,7.44970014,120.3233871,13.96687031,,,0.508,Low income,52.178,0.356918467,8557160,Electoral Autocracy,83.096,16.904,Sub-Saharan Africa
Rwanda,2004,8.910264969,0.49666668,10.3988469,273.6336903,23.07991228,12.25071029,128.6686554,15.71393967,,,0.515,Low income,53.595,0.430854243,8680516,Electoral Autocracy,83.092,16.908,Sub-Saharan Africa
Rwanda,2005,4.8,0.422175377,10.69381991,331.6901134,23.54145587,9.014089181,133.6131134,16.72549057,,,0.515,Low income,55.254,0.556041165,8840220,Electoral Autocracy,83.088,16.912,Sub-Saharan Africa
Rwanda,2006,11.07782459,0.39277886,10.88941672,366.8943924,22.35035629,8.882826548,142.5975342,18.38142967,,,0.514,Low income,57.083,,9043342,Electoral Autocracy,83.083,16.917,Sub-Saharan Africa
Rwanda,2007,12.15398788,0.353475389,13.67601343,438.6641845,22.31654224,9.080722059,148.463501,20.44043922,,,0.542,Low income,58.915,2.115387178,9273759,Electoral Autocracy,83.079,16.921,Sub-Saharan Africa
Rwanda,2008,6,0.282627305,11.27894868,543.5453565,26.34618183,15.43821387,147.7461395,21.97306061,,,0.528,Low income,60.612,4.5,9524532,Electoral Autocracy,83.075,16.925,Sub-Saharan Africa
Rwanda,2009,14.32210445,0.281903624,10.37322769,579.726615,26.45281658,12.94439784,149.2713623,26.14971924,,,0.558,Low income,62.129,7.7,9782770,Electoral Autocracy,83.07,16.93,Sub-Saharan Africa
Rwanda,2010,9.7,0.277155412,10.74895762,609.724917,26.55139501,-0.246128693,148.2302856,31.61763954,,,0.573,Low income,63.433,8,10039338,Electoral Autocracy,83.066,16.934,Sub-Saharan Africa
Rwanda,2011,10.8,0.289709816,12.66601174,668.4946722,27.07246561,3.080170692,147.7075806,35.58721924,,,0.647,Low income,64.523,7,10293333,Electoral Autocracy,83.062,16.938,Sub-Saharan Africa
Rwanda,2012,17.5,0.304317962,12.00127587,725.1697703,28.5632302,10.27101823,147.5659637,38.30797958,,,0.718,Low income,65.438,8.023854277,10549668,Electoral Autocracy,83.057,16.943,Sub-Saharan Africa
Rwanda,2013,15.2,0.343869482,13.50006965,722.8943285,29.21726178,5.92426868,144.3056641,40.71788025,,,0.782,Low income,66.219,9,10811538,Electoral Autocracy,83.053,16.947,Sub-Saharan Africa
Rwanda,2014,19.8,0.353356688,13.87639607,743.559038,30.05081103,2.354490528,140.3875275,40.09128189,,,0.813,Low income,66.884,10.6,11083629,Electoral Autocracy,83.033,16.967,Sub-Saharan Africa
Rwanda,2015,22.8,0.400279689,13.23909421,751.0773926,31.98782934,2.528502842,139.6243591,37.85200882,,,0.926,Low income,67.45,18,11369066,Electoral Autocracy,82.996,17.004,Sub-Saharan Africa
Rwanda,2016,29.37,0.471821045,15.43029859,744.7607488,34.08186216,7.17434302,141.2786865,37.27188873,,,1.047,Low income,67.93,20,11668829,Electoral Autocracy,82.944,17.056,Sub-Saharan Africa
Rwanda,2017,34.1,0.48403316,20.52838528,772.3169891,33.14688636,8.279536723,137.6818085,38.88264847,15.7,19.4,1.051,Low income,68.341,21.76763262,11980960,Electoral Autocracy,82.875,17.125,Sub-Saharan Africa
Rwanda,2018,34.74223709,0.540680179,21.10059751,783.6371628,34.66392775,-0.31121016,133.0415497,40.89606094,13.5,17.1,1.08,Low income,68.7,25,12301969,Electoral Autocracy,82.789,17.211,Sub-Saharan Africa
Saudi Arabia,2000,100,2.895355272,43.40527066,9171.331476,24.7611807,-1.124994779,,,3.8,9.3,296.353,Upper-middle income,,,,Closed Autocracy,20.152,,Northern Africa and Western Asia
Saudi Arabia,2001,100,3.1015173,39.63372226,8684.645762,23.92690638,-1.120944775,,,3.9,9.1,296.575,Upper-middle income,72.759,4.681053166,21202646,Closed Autocracy,19.923,80.077,Northern Africa and Western Asia
Saudi Arabia,2002,100,3.445298578,40.9487917,8695.396483,23.64398746,0.247186514,,,4.2,11.5,325.681,Upper-middle income,72.92,6.38470502,21805322,Closed Autocracy,19.696,80.304,Northern Africa and Western Asia
Saudi Arabia,2003,100,3.171741658,45.85416578,9609.968686,23.9770302,0.612194395,,,4.4,12.5,326.517,Upper-middle income,73.051,8.001582891,22456645,Closed Autocracy,19.47,80.53,Northern Africa and Western Asia
Saudi Arabia,2004,100,3.348986513,50.98530553,11185.13704,24.09749349,0.515506767,,,4.5,13.4,394.585,High income,73.159,10.234533,23132686,Closed Autocracy,19.246,80.754,Northern Africa and Western Asia
Saudi Arabia,2005,100,2.789757323,57.05072712,13791.45476,24.90332603,0.479230398,95.70171356,87.43875885,4.6,14.1,395.855,High income,73.256,12.70503599,23816175,Closed Autocracy,19.021,80.979,Northern Africa and Western Asia
Saudi Arabia,2006,100,2.78192336,59.83190789,15384.73836,30.11269626,2.209024079,,,4.7,14.7,431.292,High income,73.355,19.45955435,24498313,Closed Autocracy,18.796,81.204,Northern Africa and Western Asia
Saudi Arabia,2007,100,2.359488852,59.93742957,16516.63178,34.9258708,4.167823301,100.4378204,90.53240967,4.2,14.2,386.507,High income,73.467,30,25184589,Closed Autocracy,18.573,81.427,Northern Africa and Western Asia
Saudi Arabia,2008,100,2.17854761,62.11150937,20078.26007,33.99113285,9.870247913,102.7198105,,3.5,13.8,432.336,High income,73.598,36,25888535,Closed Autocracy,18.351,81.649,Northern Africa and Western Asia
Saudi Arabia,2009,100,2.956897031,47.08861707,16113.14371,37.76971804,5.057223147,104.6694183,94.78735352,3.5,15.9,465.844,High income,73.75,38,26630303,Closed Autocracy,18.133,81.867,Northern Africa and Western Asia
Saudi Arabia,2010,100,2.765596697,49.56977759,19262.5476,32.98002935,5.339416806,106.6224289,,3.5,17.4,517.716,High income,73.917,41,27421468,Closed Autocracy,17.916,82.084,Northern Africa and Western Asia
Saudi Arabia,2011,100,2.187820322,56.04923973,23745.88058,29.49428055,5.826216088,106.6213837,,3.4,19.2,497.659,High income,74.089,47.5,28267591,Closed Autocracy,17.698,82.302,Northern Africa and Western Asia
Saudi Arabia,2012,100,2.34849234,54.2708405,25243.602,29.24094769,2.866268875,110.0609512,,2.7,21.3,563.179,High income,74.254,54,29154906,Closed Autocracy,17.48,82.52,Northern Africa and Western Asia
Saudi Arabia,2013,100,2.299744506,51.9179576,24845.12466,30.79109148,3.532524707,116.4160767,,2.8,20.7,540.805,High income,74.402,60.5,30052058,Closed Autocracy,17.26,82.74,Northern Africa and Western Asia
Saudi Arabia,2014,100,2.616981017,46.87529151,24464.21256,33.76517949,2.236290315,119.0326691,,2.8,21.6,601.896,High income,74.533,64.71365737,30916603,Closed Autocracy,17.04,82.96,Northern Africa and Western Asia
Saudi Arabia,2015,100,3.350170704,33.32117124,20627.92693,37.79896508,1.206073222,110.3930206,116.4622726,2.4,21.4,645.409,High income,74.651,69.6162358,31717676,Closed Autocracy,16.82,83.18,Northern Africa and Western Asia
Saudi Arabia,2016,99.9,3.063216664,31.14420939,19878.76384,30.71783263,2.068840361,105.1270599,112.339119,2.5,21.1,565.751,High income,74.761,74.87927469,32443443,Closed Autocracy,16.599,83.401,Northern Africa and Western Asia
Saudi Arabia,2017,99.93,3.004830063,34.85305486,20802.46631,29.33193943,-0.83819458,99.45812225,107.6940079,3.2,21.3,579.417,High income,74.874,94.17559961,33101183,Closed Autocracy,16.378,83.622,Northern Africa and Western Asia
Saudi Arabia,2018,100,2.850153797,40.03914062,23337.01755,26.64762569,2.45814158,99.76989746,110.0862808,2.9,22.6,576.758,High income,74.998,93.31000185,33702757,Closed Autocracy,16.156,83.844,Northern Africa and Western Asia
Senegal,2000,37.74,1.253423882,17.66561367,617.1556841,30.74445256,0.731981982,69.26342773,15.7028904,,,3.901,Low income,,,,Electoral Democracy,59.68,,Sub-Saharan Africa
Senegal,2001,38.77428055,1.37799928,17.61461196,651.6098743,31.86420376,2.974500839,71.21804047,15.96343994,,,4.258,Low income,58.177,0.983794059,10036102,Electoral Democracy,59.536,40.464,Sub-Saharan Africa
Senegal,2002,36.8,1.3665663,19.53056153,684.3230203,33.37989151,2.337301875,72.17027283,17.3689003,,,4.437,Low income,58.675,1.006454537,10283694,Electoral Democracy,59.393,40.607,Sub-Saharan Africa
Senegal,2003,42.02547073,1.215863811,18.13171888,835.7905935,32.44873577,-0.051997024,76.04981995,,,,4.926,Low income,59.259,2.10143643,10541470,Electoral Democracy,59.102,40.898,Sub-Saharan Africa
Senegal,2004,36.8,1.144288868,18.99500409,937.4023096,34.36457981,0.514781781,78.12049103,20.29709053,,,5.238,Low income,59.912,4.38602398,10810086,Electoral Democracy,58.694,41.306,Sub-Saharan Africa
Senegal,2005,47.1,1.235152789,19.69881575,998.1215541,34.90554984,1.711333259,79.93450165,22.41254044,,,5.54,Low income,60.62,4.786684083,11090123,Electoral Democracy,58.286,41.714,Sub-Saharan Africa
Senegal,2006,49.9,0.982504648,19.18398076,1031.379928,34.76075113,2.112285839,80.02203369,24.17818069,7.9,13.6,4.422,Low income,61.365,5.611738652,11382272,Electoral Democracy,57.876,42.124,Sub-Saharan Africa
Senegal,2007,48.4100647,0.936941821,20.53752388,1198.392811,38.6851499,5.853304285,83.55874634,,,,4.863,Low income,62.126,6.89,11687078,Electoral Democracy,57.465,42.535,Sub-Saharan Africa
Senegal,2008,49.99962616,0.807278694,20.84630126,1403.949385,41.91546856,7.347202366,84.08725739,30.31922913,,,4.739,Low income,62.88,7.12,12004700,Electoral Democracy,57.053,42.947,Sub-Saharan Africa
Senegal,2009,53.5,0.810757158,19.39386655,1308.937808,32.91342432,-2.248021479,83.89463043,,,,4.713,Lower-middle income,63.607,7.5,12335092,Electoral Democracy,56.641,43.359,Sub-Saharan Africa
Senegal,2010,56.5,1.374999573,19.98123883,1271.583281,32.47661637,1.228681197,84.03488159,36.22798157,,,7.28,Lower-middle income,64.284,8,12678143,Electoral Democracy,56.227,43.773,Sub-Saharan Africa
Senegal,2011,56.5,1.415328649,21.30354889,1366.774501,36.27332971,3.403228298,86.98812866,41.41707993,7.9,13.4,7.819,Lower-middle income,64.898,9.8,13033814,Electoral Democracy,55.812,44.188,Sub-Saharan Africa
Senegal,2012,56.5,1.402531549,22.47437442,1317.779802,39.50092958,1.418228712,86.80445862,45.33230972,,,7.363,Lower-middle income,65.448,10.8,13401990,Electoral Democracy,55.397,44.603,Sub-Saharan Africa
Senegal,2013,57,1.46186191,22.34974231,1372.665779,38.27702405,0.710245487,84.59472656,48.12828064,,,7.854,Lower-middle income,65.939,13.1,13782429,Electoral Democracy,54.981,45.019,Sub-Saharan Africa
Senegal,2014,61,1.624819655,21.77829674,1396.657339,36.66423223,-1.090255074,85.57350159,50.25534821,,,8.796,Lower-middle income,66.37,17.7,14174740,Electoral Democracy,54.564,45.436,Sub-Saharan Africa
Senegal,2015,60.5,2.127628411,22.6771945,1219.249415,35.43314317,0.135211934,84.93398285,50.93555069,6.4,7.3,9.846,Low income,66.747,21.7,14578450,Electoral Democracy,54.138,45.862,Sub-Saharan Africa
Senegal,2016,64.5,2.111812425,21.5608581,1269.903294,32.54731111,0.837284943,,,4.2,4.7,9.859,Low income,67.078,25.66476804,14993514,Electoral Democracy,53.704,46.296,Sub-Saharan Africa
Senegal,2017,61.7,2.265778718,21.93008315,1361.701972,35.7751967,1.318153148,,,3.8,3.5,9.364,Low income,67.38,29.64312367,15419354,Electoral Democracy,53.26,46.74,Sub-Saharan Africa
Senegal,2018,66,2.402578297,22.94909148,1458.069093,38.840748,0.460985642,,,,,9.69,Low income,67.665,35.3,15854324,Electoral Democracy,52.808,47.192,Sub-Saharan Africa
Singapore,2000,100,0.952851473,188.3508903,23852.32703,176.0136302,1.361623924,,,3.9,3.5,48.856,High income,,,,Electoral Autocracy,0,,Eastern and South-Eastern Asia
Singapore,2001,100,1.077551788,182.8941807,21700.02005,166.397925,0.997197956,,,3.7,3.9,49.442,High income,78.25121951,41.67042518,4138012,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2002,100,1.049365314,184.0861181,22159.68886,165.6598959,-0.391676867,,,5.6,5.8,47.173,High income,78.55121951,47,4175950,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2003,100,0.68740123,202.5862064,23730.15245,174.6323579,0.5079053,,,5.8,6.2,49.497,High income,79.03902439,53.83794329,4114826,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2004,100,0.580581801,213.9516954,27608.53737,187.5720171,1.662727199,,,5.6,6.2,46.859,High income,79.4902439,62,4166664,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2005,100,0.585003105,225.1596677,29961.26328,195.2708452,0.425106277,,,,,36.468,High income,79.9902439,61,4265762,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2006,100,0.52133289,228.0376171,33769.15416,197.3257825,0.962901778,,,4.1,4.9,43.045,High income,80.14146341,59,4401365,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2007,100,0.29066161,212.7793937,39432.93835,181.5090782,2.104880036,,,3.6,4.4,47.518,High income,80.44146341,69.9,4588599,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2008,100,0.519055149,228.9937709,40007.46926,208.332944,6.627781774,,,3.6,4.4,57.572,High income,80.7902439,69,4839396,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2009,100,0.879247455,190.844935,38927.20688,167.3478768,0.596720257,,,5.4,6.5,90.098,High income,81.24146341,69,4987573,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2010,100,0.701898124,197.9989608,47236.96023,171.686595,2.823661349,,,3.9,4.4,56.62,High income,81.54146341,71,5076732,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2011,100,0.516618651,203.3277086,53890.42873,175.7709227,5.247793398,,,3.6,4.3,30.272,High income,81.74390244,71,5183688,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2012,100,0.550640152,196.7196129,55546.48854,172.4933529,4.575602704,,,3.3,4.2,48.145,High income,81.99512195,72,5312437,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2013,100,0.623057868,195.0777963,56967.42579,171.9639837,2.358604154,,,3.5,4.4,54.366,High income,82.24634146,80.90205685,5399162,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2014,100,0.627231366,191.9535358,57562.53079,168.5137834,1.02514803,,,3.5,4.1,55.209,High income,82.49512195,79.02923586,5469724,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2015,100,0.744449622,178.3846085,55646.61875,151.0867904,-0.522618167,,,3.6,4,62.13,High income,82.74390244,79.012957,5535002,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2016,100,0.451637906,164.7445048,56848.17539,138.5738473,-0.53226874,100.7732086,107.8590088,3.8,4.5,40.275,High income,82.84634146,84.45226789,5607283,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2017,100,0.466354553,171.0892144,61176.45636,144.6501071,0.57626031,100.6269531,107.5746002,4,4.4,39.066,High income,83.09512195,84.45226789,5612253,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Singapore,2018,100,0.47566684,177.0613454,66679.04649,148.2809428,0.438620118,100.2618713,105.8442993,,,38.288,High income,83.29756098,88.16563603,5638676,Electoral Autocracy,0,100,Eastern and South-Eastern Asia
Solomon Islands,2000,4.551740646,0.67286947,27.09405709,1017.613757,31.44595227,7.88956187,86.28890228,20.51971054,,,0.224,Low income,,,,Electoral Autocracy,84.187,,Oceania
Solomon Islands,2001,7.53202343,0.720611119,17.53817677,965.7656751,27.57982416,6.925837321,,24.54499054,,,0.234,Low income,67.816,0.468551964,423949,Electoral Autocracy,83.799,16.201,Oceania
Solomon Islands,2002,10.50401783,0.910415276,21.51411463,795.6015338,23.60992301,10.92963419,94.82241821,31.65480042,,,0.245,Low income,68.175,0.501919843,435434,Electoral Democracy,83.403,16.597,Oceania
Solomon Islands,2003,13.46654797,0.969992033,27.05971277,788.6131193,23.50718065,8.269463493,,,,,0.256,Low income,68.518,0.555609882,447016,Electoral Democracy,82.999,17.001,Oceania
Solomon Islands,2004,16.41843796,0.889315616,31.98924731,867.1071722,27.15053763,6.985842027,,,,,0.275,Low income,68.845,0.649672673,458549,Electoral Democracy,82.587,17.413,Oceania
Solomon Islands,2005,19.35866356,0.783419976,29.1005291,1014.85528,36.34085213,7.330663416,100.6231766,30.39112091,,,0.282,Low income,69.158,0.844307573,469918,Electoral Democracy,82.168,17.832,Oceania
Solomon Islands,2006,14.4,0.769510499,30.86118566,1119.693297,48.91436936,11.21998702,106.1911621,35.00904083,,,0.289,Low income,69.462,1.646347989,481086,Electoral Autocracy,81.741,18.259,Oceania
Solomon Islands,2007,12.9,0.787168298,36.00927097,1260.289404,57.71175727,7.666020135,107.2563477,35.69776917,,,0.3,Low income,69.762,2,492133,Electoral Democracy,81.306,18.694,Oceania
Solomon Islands,2008,28.14903069,0.74842558,38.37917667,1388.963877,56.43345025,17.3200652,,,,,0.308,Lower-middle income,70.063,3,503366,Electoral Democracy,80.862,19.138,Oceania
Solomon Islands,2009,21.2,0.729201987,31.56207827,1428.505673,46.74426451,7.092717169,,,2.3,1.8,0.319,Low income,70.366,4,515182,Electoral Democracy,80.411,19.589,Oceania
Solomon Islands,2010,34.20810318,0.665012205,37.29682238,1604.20583,64.69468443,1.051481633,114.6561432,48.54389954,,,0.33,Lower-middle income,70.674,5,527861,Electoral Democracy,79.952,20.048,Oceania
